user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,True,730.2543152172346,1.0,5,2,0.011666418,2031.0
1,False,729.4006435933675,1.0,4,2,0.0067552933,2031.0
2,False,713.1109981422262,1.0,4,2,0.0046702027,2031.0
3,False,349.59439870250594,1.0,4,4,0.0071567316,2031.0
4,True,685.8751238719894,1.0,5,3,0.01103166,2031.0
5,False,826.8860794843665,1.0,5,1,0.0006690775,2031.0
6,True,101.30819803269132,1.0,3,4,0.008582012,2031.0
7,True,395.3737968639349,1.0,5,3,0.00867202,2031.0
8,True,388.9201178928279,1.0,3,3,0.010004805,2031.0
9,False,727.8890580441632,1.0,4,1,0.004873253,2031.0
10,True,675.1585416454802,1.0,5,5,0.005717034,2031.0
11,True,812.714565679931,1.0,5,1,0.011287542,2031.0
12,True,448.38188009723905,1.0,5,4,0.0075941556,2031.0
13,False,273.43803580258566,1.0,6,0,0.016154835,2031.0
14,False,729.0156266407381,1.0,4,2,0.007899395,2031.0
15,False,197.02449583979416,1.0,4,5,0.016890232,2031.0
16,True,813.1552136949344,1.0,5,1,0.013482074,2031.0
17,False,137.65342139415813,1.0,4,0,0.0033275462,2031.0
18,False,812.2724027955624,1.0,5,1,0.0043179463,2031.0
19,False,371.3084213215956,1.0,4,2,0.006296907,2031.0
20,False,4.0,1.0,4,0,0.00397609,2031.0
21,True,396.2660539669618,1.0,5,3,0.01110073,2031.0
22,False,2.0,1.0,2,0,0.015818436,2031.0
23,True,745.0627427478721,1.0,5,2,0.012783362,2031.0
24,False,657.9191115291721,1.0,6,5,0.0059897737,2031.0
25,True,815.6691112061387,1.0,5,1,0.013515342,2031.0
26,True,510.5858252100992,1.0,5,4,0.01266198,2031.0
27,False,680.9381948823071,1.0,4,3,0.0067663593,2031.0
28,False,699.5735646630822,1.0,4,2,0.0020622823,2031.0
29,False,640.1992894365757,1.0,4,5,0.0038908788,2031.0
30,False,4.0,1.0,4,0,0.0040410855,2031.0
31,True,380.85067711243585,1.0,5,2,0.014811895,2031.0
32,True,820.1094172249718,1.0,5,1,0.004960529,2031.0
33,True,817.986419590942,1.0,5,1,0.012296709,2031.0
34,False,629.8057759815955,1.0,4,3,0.010382076,2031.0
35,False,743.0449345604071,1.0,5,1,0.01500824,2031.0
36,True,271.26877847293866,1.0,5,0,0.016217716,2031.0
37,False,138.7962775790532,1.0,4,0,0.015420692,2031.0
38,True,694.0378014356536,1.0,5,5,0.0066505247,2031.0
39,False,601.9957186910146,1.0,3,1,0.007936981,2031.0
40,False,55.23193642117057,1.0,2,4,0.0072428673,2031.0
41,False,728.1239066045484,1.0,4,1,0.0051366864,2031.0
42,False,647.2521625249803,1.0,4,5,0.0046846676,2031.0
43,False,123.75232626193173,1.0,2,5,0.011065808,2031.0
44,True,401.366006981174,1.0,5,2,0.007330283,2031.0
45,True,750.0422880826931,1.0,5,1,0.00931157,2031.0
46,True,388.70167837176643,1.0,5,3,0.0050617224,2031.0
47,True,734.5380427899039,1.0,5,1,0.011517542,2031.0
48,False,632.042077645602,1.0,4,5,0.002149206,2031.0
49,False,472.2866153135635,1.0,5,4,0.0007754221,2031.0
50,False,652.8204257418115,1.0,4,3,0.011897402,2031.0
51,False,677.677873642082,1.0,5,3,0.005894857,2031.0
52,False,272.0110187023066,1.0,4,4,0.007899395,2031.0
53,True,822.7818574755896,1.0,5,1,0.014803041,2031.0
54,False,797.4132378330355,1.0,5,1,0.0058755237,2031.0
55,True,737.6144652462597,1.0,5,2,0.00564713,2031.0
56,False,143.645758753625,1.0,5,0,0.006016269,2031.0
57,False,647.0547979035359,1.0,5,5,0.004269491,2031.0
58,False,377.73174633520773,1.0,4,3,0.0065005114,2031.0
59,True,357.005764048914,1.0,4,2,0.011356258,2031.0
60,False,677.7798347234642,1.0,5,3,0.013499134,2031.0
61,False,624.672788749109,1.0,4,3,0.011504959,2031.0
62,False,724.063156020825,1.0,4,1,0.006712922,2031.0
63,True,435.808722441035,1.0,5,4,0.010224837,2031.0
64,True,273.3991519473376,1.0,5,0,0.011924143,2031.0
65,True,477.17828567593824,1.0,5,4,0.010192844,2031.0
66,False,373.23896324636655,1.0,4,2,0.011705199,2031.0
67,True,411.56422754134564,1.0,4,4,0.016897842,2031.0
68,True,213.3062571353199,1.0,3,5,0.012257054,2031.0
69,False,597.5395722504002,1.0,3,1,0.008143386,2031.0
70,False,708.2505890594985,1.0,4,2,0.004437174,2031.0
71,False,653.5596785685003,1.0,5,3,0.0060322015,2031.0
72,False,723.1368836052885,1.0,4,1,0.008011149,2031.0
73,True,482.26687699563405,1.0,5,4,0.0141649265,2031.0
74,True,142.7479714442422,1.0,5,0,0.009833556,2031.0
75,False,6.356710493814887,1.0,4,0,0.011262606,2031.0
76,False,726.4375640146401,1.0,4,2,0.0039758882,2031.0
77,True,760.4350263823635,1.0,5,2,0.013400532,2031.0
78,True,398.0747627176322,1.0,5,3,0.011453713,2031.0
79,False,373.1580761499028,1.0,4,3,0.004338918,2031.0
80,False,658.5679486092934,1.0,4,5,0.007850357,2031.0
81,False,4.0,1.0,4,0,0.012833659,2031.0
82,False,719.794086884953,1.0,4,1,0.0047718654,2031.0
83,False,723.4632716755706,1.0,4,1,0.008340538,2031.0
84,True,486.0458998628831,1.0,5,4,0.009468404,2031.0
85,False,729.3925658485946,1.0,4,2,0.00931443,2031.0
86,False,672.9146201936718,1.0,4,1,0.00645494,2031.0
87,False,4.0,1.0,4,0,0.010595009,2031.0
88,False,284.907660195993,1.0,6,0,0.008158274,2031.0
89,False,641.1831114772745,1.0,4,5,0.0038462672,2031.0
