user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,True,160.20799815128794,1.0,3,5,0.12771612063505924,2026.0
1,True,37.523583242238644,1.0,2,5,0.0,2026.0
2,True,36.59893835851007,1.0,2,5,0.0,2026.0
3,True,22.402859859465607,1.0,2,3,0.0,2026.0
4,True,287.8406713834074,1.0,4,4,0.04791057248652128,2026.0
5,True,36.44890157093087,1.0,2,5,0.0,2026.0
6,True,144.77832836817873,1.0,2,0,0.0,2026.0
7,True,464.25754823112317,1.0,5,0,0.0,2026.0
8,True,2.0,1.0,2,4,0.0,2026.0
9,False,620.0050788371248,1.0,4,5,0.0,2026.0
10,True,43.368118563063504,1.0,3,4,0.04791057248652128,2026.0
11,False,158.42089437342872,1.0,4,5,0.0,2026.0
12,True,462.725628244271,1.0,6,0,0.0,2026.0
13,True,79.77090803048112,1.0,2,2,0.0,2026.0
14,True,2.0,1.0,2,4,0.0,2026.0
15,True,59.35456740515839,1.0,2,1,0.48046951251134107,2026.0
16,True,58.54375250834902,1.0,2,1,0.22802339143911762,2026.0
17,True,131.12610822063664,1.0,3,4,0.10375275216001625,2026.0
18,True,22.82693060541833,1.0,2,3,0.0,2026.0
19,False,542.0342995303167,1.0,4,2,0.0,2026.0
20,True,602.429233922328,1.0,4,5,0.21199528513145244,2026.0
21,True,601.4459644100712,1.0,2,1,0.16661790095117437,2026.0
22,True,22.879609362226475,1.0,2,3,0.13731738787810557,2026.0
23,True,474.3335253558204,1.0,3,5,0.0,2026.0
24,True,500.86365569883037,1.0,4,5,0.14138301002469766,2026.0
25,True,35.95413439340864,1.0,2,5,0.12771612063505924,2026.0
26,False,683.7586250093639,1.0,5,3,0.4101152961354694,2026.0
27,True,144.68619893443193,1.0,2,0,0.03706146047509851,2026.0
28,False,783.3953339121509,1.0,4,1,0.0,2026.0
29,True,3.0,1.0,3,0,0.4101152961354694,2026.0
30,True,60.02777507597453,1.0,2,1,0.12771612063505924,2026.0
31,False,697.0817992079959,1.0,5,5,0.4422693674763995,2026.0
32,False,617.8666111459028,1.0,5,3,0.0,2026.0
33,False,458.18557688146996,1.0,4,0,0.0,2026.0
34,True,554.4153785739079,1.0,2,1,0.4282637318118902,2026.0
35,True,2.0,1.0,2,0,0.16661790095117437,2026.0
36,True,79.16551109642863,1.0,2,2,0.0,2026.0
37,True,402.68063392362103,1.0,6,3,0.0,2026.0
38,True,326.536808734122,1.0,6,4,0.04791057248652128,2026.0
39,True,35.27090238970219,1.0,2,5,0.0,2026.0
40,False,549.1483427257149,1.0,4,2,0.4235159004308964,2026.0
41,True,36.659790178402844,1.0,2,5,0.0,2026.0
42,False,350.34941498399684,1.0,4,4,0.4422693674763995,2026.0
43,True,275.67286103169573,1.0,5,5,0.21199528513145244,2026.0
44,True,318.69535543275595,1.0,3,3,0.0,2026.0
45,True,22.957494733028298,1.0,2,3,0.04791057248652128,2026.0
46,False,322.81780745375625,1.0,4,0,0.0,2026.0
47,True,280.22090758313857,1.0,3,0,0.04791057248652128,2026.0
48,True,318.72958397450304,1.0,3,3,0.0,2026.0
49,True,80.67676502742802,1.0,3,2,0.0,2026.0
50,True,143.99019063029226,1.0,3,0,0.12771612063505924,2026.0
51,False,587.6288029135408,1.0,5,2,0.0,2026.0
52,False,567.9121466485817,1.0,5,5,0.4422693674763995,2026.0
53,True,143.630498821407,1.0,2,0,0.0,2026.0
54,False,893.5097938954682,1.0,4,2,0.0,2026.0
55,True,283.2179738618306,1.0,3,0,0.0,2026.0
56,True,81.04151525736332,1.0,2,2,0.22802339143911762,2026.0
57,False,592.0164296230694,1.0,5,2,0.12771612063505924,2026.0
58,False,606.467914764169,1.0,5,2,0.4422693674763995,2026.0
59,True,111.51895388511568,1.0,3,4,0.2612958507728307,2026.0
60,True,383.8826213041441,1.0,5,1,0.04291382053974471,2026.0
61,True,171.84645971026026,1.0,3,5,0.04791057248652128,2026.0
62,True,308.8261302583839,1.0,6,4,0.0,2026.0
63,True,487.4229161145189,1.0,3,5,0.3882102410061009,2026.0
64,False,565.4167786005917,1.0,5,5,0.0,2026.0
65,True,34.93509848388527,1.0,2,5,0.0,2026.0
66,False,855.8961903542286,1.0,4,1,0.4422693674763995,2026.0
67,True,467.7414159366539,1.0,5,0,0.005403235671645964,2026.0
68,True,35.299054707494136,1.0,2,5,0.0,2026.0
69,True,2.0,1.0,2,4,0.0,2026.0
70,True,142.4538313732167,1.0,2,0,0.0,2026.0
71,False,461.0418546761847,1.0,5,0,0.0,2026.0
72,False,415.89738364111577,1.0,5,4,0.22445079832408563,2026.0
73,True,35.56659262632448,1.0,2,5,0.0,2026.0
74,False,580.9971136163048,1.0,5,5,0.4422693674763995,2026.0
75,True,82.22188954537096,1.0,2,2,0.0,2026.0
76,False,885.9314993825451,1.0,4,2,0.0,2026.0
77,True,946.3680103035085,1.0,6,1,0.0,2026.0
78,True,59.032031372747284,1.0,2,1,0.0,2026.0
79,True,142.43497914554507,1.0,2,0,0.0,2026.0
80,True,36.50934815102304,1.0,2,5,0.12771612063505924,2026.0
81,True,142.91464031443118,1.0,2,0,0.0,2026.0
