user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,False,240.8145347403277,1.0,4,4,0.03617482230698669,2027.0
1,True,37.48242024036965,1.0,2,0,0.39046471577256253,2027.0
2,False,142.47406768734,1.0,6,1,0.3926859388526156,2027.0
3,True,91.41495407111613,1.0,2,4,0.4503575484148177,2027.0
4,True,270.9259499571734,1.0,6,3,0.28662235092323046,2027.0
5,False,269.15521131688683,1.0,6,4,0.16513260387918038,2027.0
6,True,52.61332706765095,1.0,2,0,0.44189468848720065,2027.0
7,True,297.6061508060759,1.0,4,5,0.24747257109343584,2027.0
8,True,170.6526109899131,1.0,3,0,0.45775763753620724,2027.0
9,True,16.167309635309522,1.0,2,2,0.4168400196877257,2027.0
10,True,70.02411601420896,1.0,2,1,0.3926859388526156,2027.0
11,True,2.0,1.0,2,5,0.10677370558026908,2027.0
12,True,43.23285221723976,1.0,4,3,0.2281023432162038,2027.0
13,True,105.5951352685216,1.0,2,4,0.48006054922358765,2027.0
14,True,66.22533483298024,1.0,2,1,0.2571399988776073,2027.0
15,True,210.92190386759097,1.0,4,0,0.4168400196877257,2027.0
16,True,184.4162206129272,1.0,5,1,0.4013371218452282,2027.0
17,True,87.59172634702786,1.0,4,1,0.2000421154729696,2027.0
18,True,325.6183988449004,1.0,4,5,0.349878299570009,2027.0
19,True,2.0,1.0,2,5,0.36839836957593697,2027.0
20,False,284.8856544837347,1.0,6,0,0.020838703126586564,2027.0
21,True,30.06804832130322,1.0,2,3,0.3926859388526156,2027.0
22,True,334.9677620866783,1.0,4,5,0.4168400196877257,2027.0
23,True,51.835460441582164,1.0,3,4,0.41439408802563493,2027.0
24,True,192.4601697771378,1.0,6,1,0.4013371218452282,2027.0
25,False,312.7289753655924,1.0,4,0,0.04869698863704141,2027.0
26,True,184.80021871711358,1.0,4,1,0.24747257109343584,2027.0
27,True,203.41863173363413,1.0,4,2,0.44189468848720065,2027.0
28,True,165.75408081581392,1.0,4,1,0.04313971407039134,2027.0
29,True,81.25014639226707,1.0,2,1,0.46353576927454987,2027.0
30,True,179.53736458388602,1.0,4,0,0.2281023432162038,2027.0
31,True,64.15850892800421,1.0,3,1,0.3926859388526156,2027.0
32,True,44.857812931021165,1.0,2,0,0.44189468848720065,2027.0
33,True,182.86351465816068,1.0,4,2,0.3806221791834539,2027.0
34,True,341.9392990172695,1.0,5,0,0.349878299570009,2027.0
35,True,135.99564620662096,1.0,4,1,0.2281023432162038,2027.0
36,True,97.228955071315,1.0,3,5,0.24747257109343584,2027.0
37,False,332.1306653945849,1.0,6,0,0.16513260387918038,2027.0
38,True,149.21153476564086,1.0,4,0,0.18517902939160982,2027.0
39,True,217.26013156101493,1.0,5,0,0.33512112782029246,2027.0
40,True,178.61473110206543,1.0,5,4,0.33512112782029246,2027.0
41,False,273.24948701729943,1.0,6,1,0.16513260387918038,2027.0
42,True,177.41762567362514,1.0,4,4,0.36839836957593697,2027.0
43,True,183.7007043094223,1.0,4,2,0.2281023432162038,2027.0
44,False,505.53441628954056,1.0,4,5,0.04869698863704141,2027.0
45,True,723.6508488343309,1.0,6,5,0.13387871897366654,2027.0
46,True,62.87822569488392,1.0,3,0,0.4168400196877257,2027.0
47,True,98.32317591537056,1.0,3,1,0.48006054922358765,2027.0
48,True,80.03201403212881,1.0,2,1,0.17426920357790515,2027.0
49,True,192.9472033237997,1.0,3,2,0.4662503217416029,2027.0
50,False,584.1302880367067,1.0,6,5,0.062099585110530355,2027.0
51,True,258.9864113152228,1.0,5,2,0.16513260387918038,2027.0
52,True,312.1859568465759,1.0,5,2,0.33512112782029246,2027.0
53,True,189.56861079820712,1.0,4,1,0.042560419964888026,2027.0
54,True,209.42765857766287,1.0,4,0,0.4168400196877257,2027.0
55,True,150.73929973215897,1.0,5,3,0.27136986858700535,2027.0
56,True,355.64089706737434,1.0,4,5,0.255835733258325,2027.0
57,False,191.55595192423226,1.0,4,2,0.047309158613352255,2027.0
58,True,128.15253501153973,1.0,4,1,0.3427166293536898,2027.0
59,True,295.01299675759367,1.0,6,3,0.28662235092323046,2027.0
60,True,2.0,1.0,2,5,0.39046471577256253,2027.0
61,True,14.990060010453567,1.0,2,2,0.3926859388526156,2027.0
62,True,262.814466081955,1.0,4,3,0.3841736514076929,2027.0
63,True,76.06193007084244,1.0,2,1,0.42292024626604147,2027.0
64,True,316.53481148819037,1.0,4,3,0.397884963045929,2027.0
65,True,147.34231223895682,1.0,4,0,0.24747257109343584,2027.0
66,True,74.95447490832795,1.0,3,4,0.48006054922358765,2027.0
67,False,299.8834308115802,1.0,6,2,0.3954057725599487,2027.0
68,True,216.56445493260554,1.0,6,2,0.11155727469487091,2027.0
69,True,55.60737258326414,1.0,3,4,0.28048179475778945,2027.0
70,True,247.6057602098109,1.0,6,0,0.3926859388526156,2027.0
71,False,242.2215745938903,1.0,4,4,0.08486049337011109,2027.0
72,True,93.70065698834496,1.0,3,1,0.48006054922358765,2027.0
73,True,175.8117101689181,1.0,4,1,0.09411323085442284,2027.0
74,True,201.37578527120087,1.0,5,1,0.349878299570009,2027.0
75,True,113.23581549933678,1.0,3,3,0.24943502187376096,2027.0
76,True,2.0,1.0,2,5,0.36839836957593697,2027.0
77,True,185.35016363365065,1.0,4,2,0.2281023432162038,2027.0
78,True,41.420288293279654,1.0,4,3,0.2281023432162038,2027.0
79,True,216.92895155249371,1.0,4,4,0.36839836957593697,2027.0
80,True,67.54327160062378,1.0,2,1,0.3806221791834539,2027.0
81,True,144.89735860542493,1.0,4,2,0.18517902939160982,2027.0
82,True,117.0045523107296,1.0,2,4,0.171437971325907,2027.0
83,True,2.0,1.0,2,5,0.23259202125380246,2027.0
84,True,39.54596534694326,1.0,2,0,0.39046471577256253,2027.0
85,False,528.0222542292216,1.0,4,5,0.04869698863704141,2027.0
86,True,27.78472286736339,1.0,2,3,0.0978905388606384,2027.0
87,True,166.69614788908774,1.0,4,0,0.4662503217416029,2027.0
88,False,286.30294135323174,1.0,6,2,0.44189468848720065,2027.0
89,False,420.1033769880945,1.0,5,1,0.0,2027.0
90,False,156.28456970930307,1.0,6,1,0.3926859388526156,2027.0
91,False,440.566669484517,1.0,6,5,0.3926859388526156,2027.0
92,True,16.573267365287393,1.0,2,2,0.4168400196877257,2027.0
93,False,356.0097881984816,1.0,6,3,0.24747257109343584,2027.0
94,True,135.60092344092567,1.0,5,1,0.33512112782029246,2027.0
95,True,370.6387517019308,1.0,6,5,0.3926859388526156,2027.0
96,False,265.845474347208,1.0,6,4,0.16513260387918038,2027.0
97,False,412.4637273680054,1.0,5,3,0.28048179475778945,2027.0
98,False,271.6179168252524,1.0,4,0,0.2985625800820262,2027.0
99,True,31.137022230765123,1.0,2,3,0.17426920357790515,2027.0
100,False,271.1456638977592,1.0,4,1,0.06044202373230548,2027.0
101,False,162.5211365736642,1.0,6,4,0.3926859388526156,2027.0
102,True,104.91945696504402,1.0,2,4,0.3926859388526156,2027.0
103,True,154.8904435729516,1.0,4,0,0.24747257109343584,2027.0
104,True,16.00171828185595,1.0,2,2,0.3926859388526156,2027.0
105,True,19.616948755087716,1.0,2,2,0.3926859388526156,2027.0
106,True,57.01534598332088,1.0,3,4,0.4484758585646014,2027.0
107,False,154.2486907713212,1.0,6,1,0.3926859388526156,2027.0
108,True,277.5483451009283,1.0,6,1,0.13387871897366654,2027.0
109,True,2.0,1.0,2,5,0.48006054922358765,2027.0
110,True,390.0306093271922,1.0,5,5,0.33512112782029246,2027.0
111,False,449.99175880826624,1.0,6,5,0.2571399988776073,2027.0
112,False,157.15576157788792,1.0,4,4,0.020838703126586564,2027.0
113,True,30.862849804843247,1.0,2,3,0.48006054922358765,2027.0
114,True,70.53694239357509,1.0,2,1,0.3926859388526156,2027.0
115,False,378.9459190091027,1.0,6,0,0.3926859388526156,2027.0
116,False,492.6523084964852,1.0,4,5,0.015326047798296237,2027.0
117,False,323.32012566779605,1.0,6,0,0.10677370558026908,2027.0
118,True,325.27946262876605,1.0,4,3,0.18517902939160982,2027.0
119,True,245.32366258496842,1.0,3,5,0.4662503217416029,2027.0
120,True,96.78291410611403,1.0,3,1,0.28048179475778945,2027.0
121,True,286.7390853278559,1.0,4,3,0.2606210198361261,2027.0
122,True,66.00894825692166,1.0,4,1,0.44189468848720065,2027.0
123,True,100.3874548006924,1.0,2,4,0.3926859388526156,2027.0
124,True,103.49610376155334,1.0,3,0,0.48006054922358765,2027.0
125,True,2.0,1.0,2,5,0.39046471577256253,2027.0
126,True,186.39682946166405,1.0,3,2,0.4484758585646014,2027.0
127,False,293.00524849842964,1.0,6,2,0.3926859388526156,2027.0
128,False,170.91346485031679,1.0,6,4,0.17912848908109716,2027.0
129,True,2.0,1.0,2,5,0.397884963045929,2027.0
130,True,420.06150140609566,1.0,5,5,0.33512112782029246,2027.0
131,True,41.04386666828108,1.0,3,3,0.04153810075675093,2027.0
132,True,111.16783425249426,1.0,3,0,0.4662503217416029,2027.0
133,True,106.26194527034677,1.0,2,4,0.4168400196877257,2027.0
134,True,40.19344865441662,1.0,2,0,0.3926859388526156,2027.0
135,True,387.6324963604691,1.0,3,5,0.39927650098952105,2027.0
