user_idx,recourse,cost,is_it_valid,length,mixture_class,model_score,seed
0,True,22.599005283232028,1.0,2,0,0.49083768880595186,2029.0
1,True,195.16786338203556,1.0,5,3,0.3365111668531429,2029.0
2,True,502.25069478325725,1.0,5,5,0.33028730878986,2029.0
3,True,92.51768116074298,1.0,2,1,0.4275121830791395,2029.0
4,True,149.57850821611902,1.0,2,4,0.361677609195608,2029.0
5,True,102.43039201293519,1.0,2,1,0.41372139716775014,2029.0
6,True,116.13385433539051,1.0,4,2,0.31182963169837774,2029.0
7,True,563.972569159176,1.0,6,5,0.473483396274227,2029.0
8,True,95.97086509731109,1.0,2,5,0.4640954780286948,2029.0
9,True,96.98969449570644,1.0,2,1,0.3662196228806592,2029.0
10,True,342.94978334797116,1.0,6,3,0.04876823617350886,2029.0
11,True,209.26553730283948,1.0,4,0,0.4361577939019977,2029.0
12,True,153.71852414984286,1.0,4,4,0.29160072056817155,2029.0
13,True,148.2804324018576,1.0,2,5,0.4601354819802568,2029.0
14,True,88.55840444164315,1.0,3,4,0.41374005631717964,2029.0
15,True,127.18895012877475,1.0,2,5,0.4991024091332422,2029.0
16,False,78.21861381610512,1.0,1,2,0.25731535887437806,2029.0
17,True,184.4017518594242,1.0,4,3,0.319583992246371,2029.0
18,False,162.85476109470562,1.0,4,1,0.41339082146512507,2029.0
19,True,325.4444755558876,1.0,6,2,0.3470159402770506,2029.0
20,True,173.55213103177047,1.0,4,1,0.3612398861007986,2029.0
21,False,154.2346984599403,1.0,5,4,0.29931761714343513,2029.0
22,True,467.8175067772912,1.0,6,0,0.3774571620035147,2029.0
23,False,203.93283687990822,1.0,6,1,0.3656084590247478,2029.0
24,True,343.8231489887638,1.0,6,2,0.2808926096165812,2029.0
25,False,264.98875383758894,1.0,5,1,0.01994794059369941,2029.0
26,False,0.0,1.0,0,3,0.2671492942619731,2029.0
27,True,167.65373876651205,1.0,3,1,0.39875909829759426,2029.0
28,True,237.3056470172009,1.0,3,3,0.28860684706673556,2029.0
29,True,307.2850261480995,1.0,5,0,0.38146286863375,2029.0
30,True,118.22354844148316,1.0,3,2,0.43415559934227843,2029.0
31,True,243.66566328218664,1.0,3,5,0.4457906801494719,2029.0
32,True,424.57449045324296,1.0,6,0,0.2814560170208975,2029.0
33,True,225.14296175458563,1.0,5,0,0.44254659620427156,2029.0
34,True,308.80957517455806,1.0,4,5,0.4619752809690493,2029.0
35,True,89.71616197657113,1.0,2,1,0.42672346750273926,2029.0
36,False,299.1298222277418,1.0,6,2,0.01237136112515868,2029.0
37,False,319.9859576070645,1.0,6,2,0.21057827004870905,2029.0
38,True,101.90359211489735,1.0,2,3,0.4792088602470086,2029.0
39,True,437.042234485044,1.0,5,5,0.4087266698245366,2029.0
40,True,218.89153604873633,1.0,4,0,0.2820540261004882,2029.0
41,True,372.03077511564743,1.0,6,4,0.11043757875998265,2029.0
42,True,84.58327996303171,1.0,2,3,0.34082707860615485,2029.0
43,True,177.08656022745362,1.0,3,4,0.1680037061719573,2029.0
44,False,0.0,1.0,0,5,0.3338794425342358,2029.0
45,False,0.0,1.0,0,5,0.4891285543980761,2029.0
46,True,109.82243252059925,1.0,2,1,0.4602367232587287,2029.0
47,False,417.71033262732783,1.0,6,3,0.019524262679885253,2029.0
48,True,179.32175286298508,1.0,6,3,0.3285542269693064,2029.0
49,True,284.6943425502494,1.0,5,0,0.09250336215178498,2029.0
50,True,35.257826892614744,1.0,3,4,0.42625052397827473,2029.0
51,True,173.18636038384977,1.0,5,1,0.32440399789750374,2029.0
52,True,315.7765170604028,1.0,4,5,0.4057251958530468,2029.0
53,False,212.10175498471142,1.0,1,5,0.2677265274112762,2029.0
54,True,331.94854847003876,1.0,4,5,0.3642687129323423,2029.0
55,True,205.26483465598895,1.0,4,3,0.031988267875369125,2029.0
56,True,271.7431987447549,1.0,6,1,0.43905486444341507,2029.0
57,True,31.97159120595076,1.0,3,4,0.48782985632609804,2029.0
58,True,223.48110394072472,1.0,4,2,0.3265511494140801,2029.0
59,False,0.0,1.0,0,1,0.3886368632792169,2029.0
60,False,390.6899657373516,1.0,4,5,0.1613869117615986,2029.0
61,True,10.793823734822816,1.0,3,1,0.4702367090423361,2029.0
62,True,69.53566946431283,1.0,2,3,0.33563389742169547,2029.0
63,True,393.062285579065,1.0,6,2,0.23122018882551107,2029.0
64,True,197.85345329458158,1.0,4,0,0.3942312168224783,2029.0
65,True,204.7506110773162,1.0,3,3,0.1563315472735993,2029.0
66,True,136.42402698116953,1.0,3,1,0.34572266774378624,2029.0
67,True,622.9831301940219,1.0,6,5,0.3809551635201308,2029.0
68,True,294.422898632332,1.0,6,1,0.06070574406308137,2029.0
69,False,413.59745349235146,1.0,4,5,0.340638388920429,2029.0
70,True,120.21344319485549,1.0,3,5,0.48529604515421837,2029.0
71,False,0.0,1.0,0,5,0.495113708475488,2029.0
72,False,0.0,1.0,0,0,0.123162769873136,2029.0
73,True,335.53608318329793,1.0,5,3,0.244322587287041,2029.0
74,False,214.8430918951916,1.0,4,0,0.45477604991378473,2029.0
75,True,330.7784840938495,1.0,6,3,0.0335521113473946,2029.0
76,False,398.6031653277861,1.0,5,0,0.28725393525383364,2029.0
77,False,141.9772996445077,1.0,1,0,0.3784589768931701,2029.0
78,True,160.53524635602776,1.0,2,4,0.37219453149219234,2029.0
79,True,205.91518334776512,1.0,6,0,0.23631556639343287,2029.0
80,True,15.660041715291229,1.0,2,2,0.4938254812943397,2029.0
81,True,174.19852721369008,1.0,3,5,0.3933788028843781,2029.0
82,False,273.8528805269631,1.0,5,1,0.2869115722914139,2029.0
83,True,84.97611634975314,1.0,2,2,0.4885739810443047,2029.0
84,False,0.0,1.0,0,2,0.20996284933967854,2029.0
85,True,248.06160118521464,1.0,6,4,0.19456086726811112,2029.0
86,False,194.96418698093868,1.0,6,1,0.057667958615816924,2029.0
87,False,147.93228491500508,1.0,5,2,0.006921676321197274,2029.0
88,True,295.10544402415536,1.0,6,0,0.2699372879266148,2029.0
89,False,349.04082975848087,1.0,6,2,0.237070962533122,2029.0
90,True,421.64765362191577,1.0,6,4,0.2356743122549162,2029.0
91,False,246.55360433687378,1.0,6,3,0.13485604510605573,2029.0
92,True,166.1864162453458,1.0,5,1,0.32288072624821196,2029.0
93,True,63.432461818466926,1.0,3,4,0.4585741874278458,2029.0
94,True,124.22335705109889,1.0,2,5,0.3645580922013281,2029.0
95,True,182.8888116536892,1.0,6,4,0.4076295097499943,2029.0
96,True,105.56426927481982,1.0,3,2,0.3758797506167404,2029.0
97,True,79.40367247628373,1.0,2,0,0.4904443411970282,2029.0
98,True,88.54349513442156,1.0,2,3,0.4684021339276658,2029.0
99,True,92.81313708906649,1.0,4,3,0.36888037813848523,2029.0
100,True,175.33870456000858,1.0,3,1,0.44078042460656175,2029.0
101,True,112.62532382438886,1.0,4,2,0.33876475371140113,2029.0
102,False,493.9246714678984,1.0,4,5,0.0828096427555977,2029.0
103,True,155.87501814826834,1.0,3,0,0.49242054284571457,2029.0
104,True,2.0,1.0,2,5,0.48826767398304266,2029.0
105,True,333.800143552406,1.0,6,2,0.2270694610289288,2029.0
106,False,288.3489844264993,1.0,5,2,0.06598665991876729,2029.0
107,True,98.17584959794286,1.0,5,3,0.3461253292966725,2029.0
108,True,320.78305992505943,1.0,6,2,0.05667293987995192,2029.0
109,False,0.0,1.0,0,2,0.3535950098430027,2029.0
110,True,232.44530760163553,1.0,4,0,0.31966665347798456,2029.0
111,True,231.25902727932498,1.0,3,5,0.40562922954883096,2029.0
112,True,133.08517897843768,1.0,3,4,0.33702171540458803,2029.0
113,False,331.7535266992879,1.0,5,2,0.15227630369660555,2029.0
114,True,536.7834130720427,1.0,6,4,0.39386672690238217,2029.0
115,True,246.47133458764776,1.0,5,2,0.4815883144805862,2029.0
116,False,62.68822038804724,1.0,3,0,0.4585795592519532,2029.0
117,True,172.08173721532012,1.0,5,1,0.29226910150323937,2029.0
118,True,138.3534355448463,1.0,3,4,0.43696804705034253,2029.0
119,True,181.03568981435325,1.0,4,2,0.4299020373132288,2029.0
120,True,144.0761032505187,1.0,2,2,0.48381726990759005,2029.0
121,True,30.771423518547444,1.0,2,0,0.49113313996594754,2029.0
122,True,81.86719071697492,1.0,3,2,0.4738840589743679,2029.0
123,True,148.30859012840958,1.0,2,4,0.24754330371497682,2029.0
124,True,636.2140588504403,1.0,6,5,0.11733954379025385,2029.0
125,True,211.46284822233093,1.0,6,0,0.38329496562131365,2029.0
126,False,171.70728136991596,1.0,5,1,0.0001467488332997292,2029.0
127,True,216.93592017942098,1.0,4,0,0.14873969989383376,2029.0
128,True,2.0,1.0,2,5,0.4009854947179377,2029.0
129,True,483.933754778746,1.0,6,5,0.3176750737604777,2029.0
130,True,101.73924496431611,1.0,2,2,0.42534341617070176,2029.0
131,True,269.09188538742495,1.0,5,2,0.3990463636720582,2029.0
132,False,423.87076151702917,1.0,5,2,0.42981491445379594,2029.0
133,True,229.30127897497078,1.0,5,4,0.31939588053541285,2029.0
134,False,300.9210347000669,1.0,6,3,0.34648123121829005,2029.0
135,True,294.004764395278,1.0,6,4,0.2709841625526813,2029.0
136,True,53.093137053716525,1.0,2,4,0.46360028728258457,2029.0
137,True,289.23655028068293,1.0,6,1,0.4656690281766642,2029.0
138,False,0.0,1.0,0,4,0.40717629238866465,2029.0
139,True,343.7739021153515,1.0,5,5,0.39135126975740964,2029.0
140,True,24.55868705043722,1.0,3,0,0.4786200164550966,2029.0
141,False,279.58987813276826,1.0,6,2,0.0019281141658808263,2029.0
142,True,377.20275299136836,1.0,6,0,0.178225671855566,2029.0
143,True,202.9632720206219,1.0,4,3,0.376352591511144,2029.0
144,False,1.0,1.0,1,0,0.16913363836457718,2029.0
145,True,208.9177010373034,1.0,3,0,0.3070829100755216,2029.0
146,True,191.88691306629846,1.0,4,4,0.3403678088483341,2029.0
147,True,403.7353359522591,1.0,5,5,0.37821465309313906,2029.0
148,True,332.4387545384906,1.0,6,0,0.13453275915167814,2029.0
149,True,531.6186883086746,1.0,5,4,0.11936749544171474,2029.0
150,False,64.51520360194831,1.0,1,4,0.0937183882958955,2029.0
151,True,99.15220078201921,1.0,4,1,0.17683474704880112,2029.0
152,True,293.6677395432197,1.0,6,2,0.19195270573346537,2029.0
153,True,170.68373671787705,1.0,3,0,0.4581032795279553,2029.0
154,False,106.01824937339458,1.0,1,5,0.32647727044484876,2029.0
155,True,393.7046681112457,1.0,6,4,0.10675198876919688,2029.0
156,True,42.814803355551874,1.0,2,3,0.2974341553808943,2029.0
157,True,288.22042079129653,1.0,4,5,0.16065225938330133,2029.0
158,True,148.1789153156361,1.0,2,4,0.35534427325309215,2029.0
159,True,208.27733183291463,1.0,4,0,0.4452438851867314,2029.0
160,True,231.89279682506822,1.0,5,2,0.4359106508652928,2029.0
161,False,0.0,1.0,0,2,0.036051909865230665,2029.0
162,True,38.22295466173118,1.0,3,3,0.3828384751442469,2029.0
163,True,271.9357516712305,1.0,6,1,0.1229170932405413,2029.0
164,True,37.426383774130436,1.0,3,3,0.4436291883741824,2029.0
165,False,308.47315233340345,1.0,5,0,0.40730689616289045,2029.0
166,False,0.0,1.0,0,3,0.4342953357606,2029.0
167,True,234.43403086443772,1.0,5,2,0.47271469151968687,2029.0
168,True,212.04373211870683,1.0,6,4,0.3701438579370841,2029.0
169,True,90.32081104282554,1.0,2,4,0.4376650321598459,2029.0
170,True,219.7948644928136,1.0,6,2,0.04812337371475726,2029.0
171,True,311.0244516306463,1.0,6,0,0.11027369015958682,2029.0
172,True,396.1609200749146,1.0,5,0,0.3580301862403893,2029.0
173,True,205.82318497621938,1.0,2,4,0.4407697296990116,2029.0
174,True,228.17560486338974,1.0,3,0,0.4285209666104517,2029.0
175,True,113.2931536005902,1.0,3,2,0.46013151361395127,2029.0
176,True,405.7487446756543,1.0,5,5,0.3851261184031852,2029.0
177,True,83.34042820996676,1.0,2,3,0.4287518612040998,2029.0
178,True,103.0618785737729,1.0,3,1,0.4527790529334031,2029.0
179,False,248.7028734221489,1.0,5,4,0.3479590533945083,2029.0
180,False,150.43146748206195,1.0,1,0,0.41007746995746747,2029.0
181,True,636.8687549196679,1.0,5,5,0.39801622727710956,2029.0
182,True,5.052662623405919,1.0,2,1,0.4822010102607182,2029.0
183,True,485.27625239314966,1.0,6,5,0.3357459871395991,2029.0
184,True,228.55617176273165,1.0,6,3,0.0865458973742194,2029.0
185,True,226.086700504831,1.0,4,4,0.23152578057479956,2029.0
186,False,193.88168997270026,1.0,4,4,0.3346604743870731,2029.0
187,True,28.402062650621357,1.0,2,0,0.49989545294653437,2029.0
188,True,165.71401471202898,1.0,4,1,0.32372485597021877,2029.0
189,True,134.19742262460002,1.0,2,5,0.3910144474904488,2029.0
190,True,476.8129597438551,1.0,6,5,0.28814872137910735,2029.0
191,False,340.1907792906569,1.0,5,3,0.039082262154713575,2029.0
192,True,24.857287299166668,1.0,2,3,0.4733874761520126,2029.0
193,True,89.71778860018759,1.0,3,1,0.43461448017908283,2029.0
194,True,406.53793561315365,1.0,6,5,0.2894521632741242,2029.0
195,True,502.4134430918953,1.0,5,5,0.3218931739580262,2029.0
196,True,111.99172001377758,1.0,3,1,0.4833574944085264,2029.0
197,False,303.6862023929064,1.0,6,1,0.05017047807720102,2029.0
198,True,21.322295599720334,1.0,2,0,0.48423731781852986,2029.0
199,True,592.4245192032624,1.0,4,5,0.4003674282213334,2029.0
200,True,82.2036944043767,1.0,2,1,0.4283825135924464,2029.0
201,False,497.8580921883889,1.0,6,1,3.982600541387328e-17,2029.0
202,False,180.24267003263736,1.0,5,2,0.0004856272230165497,2029.0
203,True,160.2580614906482,1.0,6,1,0.4121411464414234,2029.0
204,True,345.133830756173,1.0,6,1,0.18703599374875035,2029.0
205,False,395.5819887994621,1.0,5,2,0.4485510555992711,2029.0
206,False,162.27610701204028,1.0,2,2,0.4067386483705615,2029.0
207,True,145.4537904922927,1.0,3,4,0.47207428173889726,2029.0
208,False,502.9920480149743,1.0,6,3,0.06638251579878264,2029.0
209,True,220.85405694239395,1.0,4,0,0.29123617209946806,2029.0
210,True,121.78619025867408,1.0,2,4,0.3929233728965723,2029.0
211,True,174.54773199088538,1.0,6,4,0.3634088393003687,2029.0
212,False,0.0,1.0,0,4,0.24443507687161778,2029.0
213,True,18.92776876808662,1.0,2,2,0.48080231768145093,2029.0
214,False,152.31211377027344,1.0,1,0,0.27796950113680813,2029.0
215,True,204.80919904443294,1.0,3,1,0.27844211474767416,2029.0
216,True,238.82637263701145,1.0,4,0,0.46002836966045685,2029.0
217,True,211.78848211737022,1.0,4,2,0.4520461234051234,2029.0
218,False,380.5176302601611,1.0,6,3,0.061438524846682725,2029.0
219,False,963.1584548112286,1.0,6,5,3.790657474257491e-17,2029.0
220,True,55.82011180429986,1.0,2,0,0.48331658446737397,2029.0
221,True,73.76444209907972,1.0,2,1,0.38871077584138714,2029.0
222,True,385.85669568903654,1.0,4,5,0.23769018526350905,2029.0
223,True,69.31462287744202,1.0,3,4,0.4707200895574019,2029.0
224,True,353.50328514670184,1.0,6,2,0.3086530456589363,2029.0
225,True,2.0,1.0,2,0,0.4584792537395999,2029.0
226,True,60.36865928192526,1.0,2,1,0.48428929262781184,2029.0
227,True,296.39148347868945,1.0,6,2,0.3374304972817097,2029.0
228,True,3.0,1.0,3,1,0.47323078997765367,2029.0
229,True,243.47638344422631,1.0,5,4,0.29605611338437293,2029.0
230,True,248.0654917666896,1.0,5,3,0.38743149740684035,2029.0
231,True,2.0,1.0,2,0,0.49532561633809397,2029.0
232,True,355.3285933946006,1.0,5,0,0.0725545335466756,2029.0
233,True,165.08918242275956,1.0,6,1,0.388716536979978,2029.0
234,True,223.25777862368275,1.0,3,5,0.33904375934352826,2029.0
235,True,192.9383319765575,1.0,5,4,0.30066048586154337,2029.0
236,True,63.30191216531852,1.0,2,1,0.39260039850367034,2029.0
237,False,197.1339510913575,1.0,6,4,0.4885047803307473,2029.0
238,True,132.78622886633258,1.0,6,3,0.3125049737595227,2029.0
